,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
164,2020-02-02 00:00:00,氯化氢,20200202,1.29,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
165,2020-02-03 00:00:00,颗粒物,20200203,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
166,2020-02-03 00:00:00,二氧化硫,20200203,5.43,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
167,2020-02-03 00:00:00,氮氧化物,20200203,113.48,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
168,2020-02-03 00:00:00,一氧化碳,20200203,8.2,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
169,2020-02-03 00:00:00,氯化氢,20200203,5.84,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
170,2020-02-04 00:00:00,颗粒物,20200204,4.12,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
171,2020-02-04 00:00:00,二氧化硫,20200204,5.9,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
172,2020-02-04 00:00:00,氮氧化物,20200204,125.63,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
173,2020-02-04 00:00:00,一氧化碳,20200204,8.17,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
